"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"995","17268010","Acsf2","264895","acyl-CoA synthetase family member 2",-0.231261797495041,8.04539236800843,-1.03437057445948,0.322635693765711,0.678384269184191,-5.98302489557659
"996","17268047","Xylt2","217119","xylosyltransferase II",-0.463199438761021,5.26707230206134,-1.93939311180608,0.0778743413882054,0.383928188011753,-4.80317214478154
"997","17268107","Sgca","20391","sarcoglycan, alpha (dystrophin-associated glycoprotein)",0.953119883692668,4.79655045741114,1.00384195373593,0.336508648738975,0.693254071886651,-6.01332960288768
"998","17268120","Pdk2","18604","pyruvate dehydrogenase kinase, isoenzyme 2",-0.0848876993459307,10.4036884394892,-0.573332611103231,0.577673640556956,0.848989453742489,-6.3546032757829
"999","17268137","Itga3","16400","integrin alpha 3",0.148615046460571,5.47780791170259,0.688566171010696,0.505015255497289,0.814526765427139,-6.27982852712872
"1000","17268210","Ngfr","18053","nerve growth factor receptor (TNFR superfamily, member 16)",0.449698833179862,2.94568664720836,1.84201099592616,0.0919051196665659,0.405938132113314,-4.9511789948972
"1001","17268243","B4galnt2","14422","beta-1,4-N-acetyl-galactosaminyl transferase 2",0.14842651941662,3.00322873403507,0.512263341910379,0.618350264000833,0.866731314632919,-6.38901273028962
"1002","17268289","Atp5g1","11951","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)",0.318460830815506,2.86411667726235,0.918738424550943,0.377464669914295,0.725986748840615,-6.09377155597865
"1003","17268353","Gm11517","629750","ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene",0.500868412773261,3.40289865387722,1.67066262134512,0.12228038780019,0.450837963117707,-5.2015118617806
"1004","17268380","Cdk5rap3","80280","CDK5 regulatory subunit associated protein 3",-0.235447800571472,4.78349943042562,-0.979823774464588,0.347726215122347,0.70090134358312,-6.03663987803871
"1005","17268627","1700001P01Rik","72215","RIKEN cDNA 1700001P01 gene",0.766079459982095,3.36759960591326,3.19337219392748,0.00830688312270512,0.123972706957351,-2.68873504811892
"1006","17268633","Rpl23","65019","ribosomal protein L23",0.023118821839283,4.47372373939882,0.056164311868188,0.95619369002974,0.98438680036986,-6.52554100509701
"1007","17268645","Snora21","100302498","small nucleolar RNA, H/ACA box 21",0.16686300431305,7.2693699135199,0.565044307673541,0.583109651761416,0.85080079654429,-6.35948809836235
"1008","17268647","Fbxo47","72973","F-box protein 47",-0.231449932581573,2.55235193224001,-0.719603579835686,0.48641527822587,0.801287752030452,-6.25753862899351
"1009","17268691","Cacnb1","12295","calcium channel, voltage-dependent, beta 1 subunit",0.527672674451329,3.64096010636823,1.12616117487483,0.283492370829241,0.645720654681344,-5.88747149744164
"1010","17268729","Fbxl20","72194","F-box and leucine-rich repeat protein 20",0.0480521239880796,6.49661543486285,0.317396619334795,0.75674199056738,0.929331597723945,-6.47377872587378
"1011","17268755","Med1","19014","mediator complex subunit 1",0.0609194202878367,9.13152659118079,0.439837800340539,0.6683652641293,0.890608970539043,-6.42501764038163
"1012","17268884","Nr1d1","217166","nuclear receptor subfamily 1, group D, member 1",0.28510082352231,9.4656534926815,1.525212632029,0.154749381008193,0.502558255224333,-5.40248420638281
"1013","17268898","Gm12359","100037262","predicted gene 12359",0.271682736954278,4.63265935847811,1.16704822301741,0.267276252906146,0.627095490448158,-5.84283136835264
"1014","17268972","Ccr7","12775","chemokine (C-C motif) receptor 7",-0.16786472412702,4.41540281820639,-0.564924278127238,0.583188574042814,0.85080079654429,-6.35955834646973
"1015","17268995","Krt222","268481","keratin 222",-0.346627962033573,4.40429051090985,-1.69183814287213,0.118093420333759,0.446315566330619,-5.17133039898142
"1016","17269246","Krtap4-13","69464","keratin associated protein 4-13",-0.217224997141497,4.34836052240957,-0.719820968023177,0.486286501798421,0.801287752030452,-6.25737934833585
"1017","17269250","Gm11564","670496","predicted gene 11564",-0.243547170257978,1.78952908527087,-0.726379328128313,0.482411331298252,0.800442294468001,-6.25255345596805
"1018","17269391","Krt14","16664","keratin 14",0.0599415013024402,1.36121929856784,0.23600360412023,0.817661470504886,0.9475665521018,-6.49761411171214
"1019","17269415","Krt17","16667","keratin 17",-0.129201425289918,1.99405472346011,-0.487575801840762,0.63519087628509,0.876557702865682,-6.40187569264663
"1020","17269464","Jup","16480","junction plakoglobin",0.0271017634779565,8.06699175321905,0.147709323105102,0.885180127089295,0.966603799981844,-6.5156060611164
"1021","17269486","P3h4","66180","prolyl 3-hydroxylase family member 4 (non-enzymatic)",0.126612764475243,5.81664924201437,0.982595170155617,0.346418187147059,0.70090134358312,-6.03397428599604
"1022","17269521","Acly","104112","ATP citrate lyase",0.438842710153303,9.36449824498821,1.5708221129733,0.143841230785789,0.485545145586038,-5.34069748749421
"1023","17269695","Stat5b","20851","signal transducer and activator of transcription 5B",0.0601017721709001,7.53923768116979,0.337234006241791,0.742133848285262,0.922926609975346,-6.46692472345873
"1024","17269769","Retreg3","67998","reticulophagy regulator family member 3",-0.258338073234833,7.84306502981065,-1.69078899484151,0.118297820667115,0.446315566330619,-5.17283100321137
"1025","17269785","Plekhh3","217198","pleckstrin homology domain containing, family H (with MyTH4 domain) member 3",-0.383253306445145,5.13719091870285,-1.56921311031871,0.144214361420125,0.485710728490815,-5.34289691624735
"1026","17269809","Ezh1","14055","enhancer of zeste 1 polycomb repressive complex 2 subunit",0.0480405776792434,8.34230696700074,0.307342697849236,0.76418400887793,0.931912761029941,-6.47709670162758
"1027","17269974","Meox1","17285","mesenchyme homeobox 1",0.118344906906581,5.51275907567525,0.441577695998707,0.667142553081446,0.890277185265272,-6.42421450067467
"1028","17270048","Ppy","19064","pancreatic polypeptide",0.0383897157312441,3.84194309839471,0.14835202391786,0.8846844963021,0.966513962604242,-6.51550485889976
"1029","17270082","Hdac5","15184","histone deacetylase 5",-0.00522771069567263,6.75482995215259,-0.032357733570397,0.974752387214289,0.990951426377762,-6.52666386632562
"1030","17270118","Atxn7l3","217218","ataxin 7-like 3",-0.152692694238148,5.93284675922315,-0.740125888395067,0.474351048584859,0.796118291227948,-6.24230933924323
"1031","17270211","Fam171a2","217219","family with sequence similarity 171, member A2",-0.153977264355585,2.64451600032343,-0.552288853520718,0.591528215000097,0.854097217949321,-6.36687443136814
"1032","17270567","Gosr2","56494","golgi SNAP receptor complex member 2",0.158354090671786,8.67912627853995,1.01037677823063,0.333502852223905,0.689906693955248,-6.0069059987667
"1033","17270621","Kansl1","76719","KAT8 regulatory NSL complex subunit 1",-0.173857569918812,7.53354737415699,-0.978697834216485,0.348258649448035,0.70090134358312,-6.0377210277489
"1034","17270648","Cdc27","217232","cell division cycle 27",-0.0999774446333488,8.46956394787123,-0.826837523868419,0.425478778286219,0.761871348812988,-6.173726336567
"1035","17270673","Gm11665","100415912","predicted gene 11665",0.373394399069683,2.93546034967352,0.797007801883587,0.441904110729393,0.776361282264186,-6.19808430687062
"1036","17270703","Cyb561","13056","cytochrome b-561",-0.0811520108671271,4.57000794281502,-0.402314175118537,0.694973673934955,0.90214260945594,-6.44159150573919
"1037","17270740","Strada","72149","STE20-related kinase adaptor alpha",-0.142708189453973,7.08335788048948,-0.812034747240213,0.43357858491641,0.768738229523903,-6.18591302401647
"1038","17270783","Ftsj3","56095","FtsJ RNA methyltransferase homolog 3 (E. coli)",-0.0811877290084473,5.92920117694026,-0.316852822157239,0.757143866929835,0.929331597723945,-6.47396087211115
"1039","17270807","Smarcd2","83796","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",0.0560152221587771,5.2499889803452,0.322035594108652,0.753316754536562,0.927909172682698,-6.4722124251173
"1040","17270848","Scn4a","110880","sodium channel, voltage-gated, type IV, alpha",1.59372589603503,4.8477203537085,1.54751317569672,0.14932949158817,0.494736897975981,-5.37241960490728
"1041","17270937","Pecam1","18613","platelet/endothelial cell adhesion molecule 1",0.0783491502165301,9.45924600487004,0.534541729066881,0.603346036330291,0.858862062746748,-6.37688554987664
"1042","17270999","Ddx5","13207","DEAD (Asp-Glu-Ala-Asp) box polypeptide 5",-0.271952854074442,9.34387353168662,-1.46046082343445,0.171456767794897,0.528097111019,-5.48815088412677
"1043","17271091","Nol11","68979","nucleolar protein 11",-0.0200029981886436,7.44504789291276,-0.134658445255913,0.895255314893388,0.96913246890319,-6.51756639644408
"1044","17271118","Pitpnc1","71795","phosphatidylinositol transfer protein, cytoplasmic 1",-0.104831991820662,9.08098496038793,-0.515795804385229,0.615958827949759,0.866105399300235,-6.38712263355085
"1045","17271143","Cacng1","12299","calcium channel, voltage-dependent, gamma subunit 1",0.602599034216517,3.12409854996493,1.37971377654933,0.194417137705312,0.549400345405527,-5.59142983427139
"1046","17271237","Gm11696","100036768","predicted gene 11696",-0.657542164990837,5.24957068341501,-3.7950756259614,0.00284221891169561,0.070821438032133,-1.63796355345856
"1047","17271259","Wipi1","52639","WD repeat domain, phosphoinositide interacting 1",0.445946622108052,6.01670799185716,2.94545545905492,0.0129979728775862,0.160665664744597,-3.12287918992095
"1048","17271350","Abca8a","217258","ATP-binding cassette, sub-family A (ABC1), member 8a",-0.281058507938879,7.05731535123018,-1.33227288085914,0.209067200369845,0.566105630631085,-5.65017929574208
"1049","17271578","4732490B19Rik","319871","RIKEN cDNA 4732490B19 gene",-0.935212126376262,2.77194338676111,-4.00797512191375,0.00195987861086649,0.0584550859310677,-1.27161605150086
"1050","17271600","Fam104a","28081","family with sequence similarity 104, member A",0.247101066804817,6.24042419033487,1.32291110839459,0.212063223301534,0.568060332302367,-5.66159817661755
"1051","17271724","Cd300ld","217305","CD300 molecule like family member d",0.73192029269497,5.59673936478562,3.80386479023282,0.00279867323645886,0.070821438032133,-1.62276180927131
"1052","17271789","Nat9","66176","N-acetyltransferase 9 (GCN5-related, putative)",-0.324718934142305,4.20071519401958,-1.44770796401342,0.174922638520436,0.531930774663955,-5.5047295878097
"1053","17271891","Atp5h","71679","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D",-0.298833730388469,6.22429332551545,-1.31748795403018,0.213814855517145,0.569444717381289,-5.66818628835339
"1054","17271920","Jpt1","15374","Jupiter microtubule associated homolog 1",0.120005588110285,5.75182433416907,0.620349227383998,0.547359603806344,0.836949556451559,-6.32563077276928
"1055","17271938","Gga3","260302","golgi associated, gamma adaptin ear containing, ARF binding protein 3",-0.0195554940708673,5.26765455565534,-0.10052225177872,0.921694644082953,0.976651613468824,-6.52183929162044
"1056","17272047","Recql5","170472","RecQ protein-like 5",0.106429239241783,3.85706402335809,0.516308813307218,0.615611911377651,0.866105399300235,-6.38684711106539
"1057","17272095","H3f3b","15081","H3 histone, family 3B",-0.00712846426114844,4.40118867404616,-0.0342760737343369,0.973256193337085,0.990941308144709,-6.52659575225643
"1058","17272198","Fbf1","217335","Fas (TNFRSF6) binding factor 1",0.223473172830021,4.61821754070249,0.485390252595754,0.636692343242242,0.87726283560957,-6.40298514160721
"1059","17272346","Rnf157","217340","ring finger protein 157",0.935136423920198,3.59012401801948,4.97769905049974,0.000386921348462525,0.0258252689558282,0.330727872550348
"1060","17272461","Cygb","114886","cytoglobin",0.142391415983159,9.16239180439164,0.710917518440545,0.491577860940774,0.804796519843784,-6.26386704642563
"1061","17272519","Jmjd6","107817","jumonji domain containing 6",0.0908084891374177,6.93278226674512,0.437584928665112,0.669949956996585,0.891136008918244,-6.42605302192405
"1062","17272530","Srsf2","20382","serine/arginine-rich splicing factor 2",-0.299074638819466,9.94911875923694,-1.78921135447715,0.100444258538323,0.419076771192113,-5.02975786178011
"1063","17272605","Tha1","71776","threonine aldolase 1",0.0225334554286238,3.99114476985066,0.140583568841756,0.890678663258756,0.9681370051617,-6.5166987795975
"1064","17272745","Usp36","72344","ubiquitin specific peptidase 36",0.194223639786042,7.27978783263351,1.09870968223118,0.294798424986421,0.655776088235099,-5.91673365528228
"1065","17272857","Cbx4","12418","chromobox 4",-0.694782334773466,8.50141885032883,-2.74657294425757,0.0186224183483256,0.193765340168197,-3.4686906769238
"1066","17272895","Eif4a3","192170","eukaryotic translation initiation factor 4A3",-0.0341158608164172,5.15382431106599,-0.202278676406322,0.843301950801221,0.955315604500957,-6.50545688805778
"1067","17272913","Sgsh","27029","N-sulfoglucosamine sulfohydrolase (sulfamidase)",0.0627885094979241,5.84062250854533,0.291341888751298,0.776078965647302,0.934129815909263,-6.48216063767526
"1068","17272934","Rptoros","319454","regulatory associated protein of MTOR, complex 1, opposite strand",-0.86414319163071,2.55622138218671,-3.65528026637468,0.0036370422196456,0.0813584630849827,-1.8805271475431
"1069","17273003","Tepsin","78777","TEPSIN, adaptor related protein complex 4 accessory protein",-0.171076451172957,5.72851346572754,-0.575040989901154,0.57655655445867,0.848989453742489,-6.35358808762663
"1070","17273019","Slc38a10","72055","solute carrier family 38, member 10",0.0710943616617747,6.85563392595697,0.40549590907306,0.692700157345659,0.901397317839641,-6.44024172321588
"1071","17273056","2900052L18Rik","102640779","RIKEN cDNA 2900052L18 gene",0.481972126295357,3.62452607539036,1.88625696372445,0.0852651241158905,0.397449269141977,-4.88440988463473
"1072","17273073","Faap100","71885","Fanconi anemia core complex associated protein 100",-0.161136184862013,5.45146949853486,-0.628395006743429,0.542262893864366,0.834859516045275,-6.32045915037525
"1073","17273086","Nploc4","217365","NPL4 homolog, ubiquitin recognition factor",0.161204035353638,10.6102425913264,1.26804472950616,0.230336396294444,0.588855733810317,-5.72733352130676
"1074","17273116","Oxld1","66431","oxidoreductase like domain containing 1",0.2725633493743,4.44616713797663,0.722060617631937,0.484960999524656,0.801130840538222,-6.25573580472113
"1075","17273216","Sirt7","209011","sirtuin 7",0.246687871428906,4.87609224470425,0.947532895648912,0.363229964328234,0.713929367582688,-6.06722962626411
"1076","17273231","Mafg","17134","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)",0.0778057849936582,5.49320959244196,0.387696096572282,0.705458924009159,0.906975391257754,-6.44766009165727
"1077","17273240","Pycr1","209027","pyrroline-5-carboxylate reductase 1",0.46341137182973,3.45046741218527,1.57913253307174,0.141927395792745,0.483440191919038,-5.32931491921193
"1078","17273292","Dcxr","67880","dicarbonyl L-xylulose reductase",0.170034923552658,5.47927364293764,0.913148053325949,0.380273111595244,0.729059821907185,-6.09884330863032
"1079","17273304","Cbr2","12409","carbonyl reductase 2",0.611810659267152,8.22711402292801,2.81921551461846,0.0163312452226297,0.182895456039151,-3.34276886291668
"1080","17273348","Fasn","14104","fatty acid synthase",0.315921133866468,11.5918563099993,1.16644702332391,0.267509339858466,0.627095490448158,-5.84349678333527
"1081","17273440","Cd7","12516","CD7 antigen",0.83808968892574,3.75198669115498,1.73903172323631,0.109218902664119,0.434261971711096,-5.10327435108156
"1082","17273498","Cybc1","217370","cytochrome b 245 chaperone 1",0.353448908271607,4.44198842318579,1.32244944461183,0.212211876479659,0.568073537547278,-5.66215977569592
"1083","17273526","Rab40b","217371","Rab40B, member RAS oncogene family",0.198280168084016,2.7304251982004,0.654678860822756,0.52580234163645,0.826260822571565,-6.3031332986507
"1084","17273542","B3gntl1","210004","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1",0.0597783730887258,4.2929375647039,0.241361269456185,0.813607636347959,0.94631284602399,-6.4962581371233
"1085","17273591","Kif3c","16570","kinesin family member 3C",0.686715343125599,4.66434390080127,2.72485449908374,0.0193674400074725,0.196676844615694,-3.50623277647135
"1086","17273604","Asxl2","75302","additional sex combs like 2, transcriptional regulator",0.33233923017884,6.32016244782827,1.49855957967972,0.161449027183919,0.512873164646491,-5.43804352393764
"1087","17273652","Dnmt3a","13435","DNA methyltransferase 3A",0.438548851348613,4.56782829900067,2.23631895810596,0.046439310566931,0.30610688664957,-4.33089176011439
"1088","17273700","Dnajc27","217378","DnaJ heat shock protein family (Hsp40) member C27",0.33060243048402,6.63703542876683,2.02140361550077,0.0676230041662204,0.359397083312492,-4.67567445019414
"1089","17273714","Adcy3","104111","adenylate cyclase 3",-0.254094591969098,9.60945407275957,-1.40009343767908,0.18839163397314,0.544646769715083,-5.56574714547623
"1090","17273910","Hs1bp3","58240","HCLS1 binding protein 3",0.22408628114761,5.52948106065469,1.10301615138841,0.293002356163009,0.654208240296923,-5.91218129899344
"1091","17274021","Osr1","23967","odd-skipped related transcription factor 1",0.423047884507481,7.10718941848718,1.42073974512595,0.182447742686159,0.539892816350323,-5.53946155176171
"1092","17274045","Rdh14","105014","retinol dehydrogenase 14 (all-trans and 9-cis)",-0.157389757224579,5.0345767290485,-0.610181281477254,0.553839014208915,0.839863626034307,-6.33207751055104
"1093","17274054","Smc6","67241","structural maintenance of chromosomes 6",0.133783617322393,7.61096914584085,0.790348197048753,0.445626891026456,0.777069146779201,-6.20341358137789
"1094","17274099","Fam49a","76820","family with sequence similarity 49, member A",0.256312966867982,8.06625248144559,1.2377051640806,0.24097586715207,0.598450935145119,-5.76279335173504
"1095","17274184","Socs2","216233","suppressor of cytokine signaling 2",0.645527015684491,8.00130528830142,3.71650363358058,0.00326398621051076,0.0763639292151812,-1.77412515111032
"1096","17274202","E2f6","50496","E2F transcription factor 6",-0.13280790007948,7.00511657390693,-0.561943608761135,0.585150250528548,0.85080079654429,-6.36129828439738
"1097","17274212","Rock2","19878","Rho-associated coiled-coil containing protein kinase 2",0.0905660173561902,8.7451936082975,0.661168315850012,0.521783346481688,0.823615366550216,-6.29875439100384
"1098","17274249","Pdia6","71853","protein disulfide isomerase associated 6",-0.0933974016978087,6.74112838736955,-0.502418402819009,0.62503942503146,0.870004957757976,-6.39421500321471
"1099","17274267","Nol10","217431","nucleolar protein 10",0.00251199883148523,5.56736242475785,0.00743752161783636,0.99419571664056,0.997662098713098,-6.52719233787538
"1100","17274294","Odc1","18263","ornithine decarboxylase, structural 1",-0.176440179288356,6.82237663400492,-0.618948493138079,0.548249667647511,0.836963778341439,-6.32652477928608
"1101","17274316","Gm9222","668525","predicted gene 9222",-0.185936037863812,4.56091546929253,-0.791610510669204,0.444919688084504,0.777069146779201,-6.20240649311866
"1102","17274326","Gm4983","245297","predicted gene 4983",-1.06099819727721,2.31914823771395,-2.83141190200096,0.0159750611020023,0.180836699201286,-3.32157854642243
"1103","17274376","Gm9257","668588","predicted gene 9257",0.226114251208299,3.06335745261779,0.887194603870548,0.393502182381267,0.739354542055336,-6.12203939892262
"1104","17274448","Cpsf3","54451","cleavage and polyadenylation specificity factor 3",0.219750164413027,8.4088923944939,1.53163971504808,0.153170180549396,0.500411570786718,-5.39384841162067
"1105","17274496","Taf1b","21340","TATA-box binding protein associated factor, RNA polymerase I, B",0.0226452324541508,6.68110766968435,0.138461691357415,0.892317165187356,0.968616646673093,-6.51701376498167
"1106","17274532","Klf11","194655","Kruppel-like factor 11",0.167370255759418,6.24339194360143,0.542010795058833,0.598357653473911,0.856904016770647,-6.37271003696739
"1107","17274558","Mboat2","67216","membrane bound O-acyltransferase domain containing 2",0.0815149610754773,4.22466043188607,0.286407964666982,0.779759084726673,0.935213489214042,-6.48366836574429
"1108","17274649","Adi1","104923","acireductone dioxygenase 1",0.216324683893329,6.49600945533544,1.69736546826291,0.117021747839079,0.444670017920808,-5.16341565336962
"1109","17274703","Pxdn","69675","peroxidasin",-0.351507133949633,7.15030820427893,-1.82601224654501,0.0944200553568611,0.408699084378615,-4.97511783163685
"1110","17274744","Alkal2","100294583","ALK and LTK ligand 2",-0.137175178586474,3.45074420911844,-0.441582233269626,0.667139365828352,0.890277185265272,-6.42421240225885
"1111","17274766","Fam110c","104943","family with sequence similarity 110, member C",0.116776741241989,2.34968609613737,0.532536050935084,0.604689190621891,0.859846228125768,-6.37799743749687
"1112","17274770","6030469F06Rik","100043065","RIKEN cDNA 6030469F06 gene",0.405578396726617,3.43831529837296,1.1901389357156,0.258443668888819,0.619333578169957,-5.81707300478812
"1113","17274775","Lamb1","16777","laminin B1",-0.24197513344938,8.4338000742535,-1.34669990791397,0.204518493254042,0.561652939559314,-5.63246865321012
"1114","17274841","Cog5","238123","component of oligomeric golgi complex 5",0.0734974973045057,6.89995099194157,0.427391612690175,0.67714085498434,0.893833186698921,-6.43067346559061
"1115","17274889","Gdap10","100504486","ganglioside-induced differentiation-associated-protein 10",-0.454092683296947,6.47678154798838,-2.36962728569774,0.0366581436341947,0.277782325674224,-4.11055078834523
"1116","17274940","Atxn7l1","380753","ataxin 7-like 1",0.955779364970839,5.87565390636567,2.99123407678376,0.0119654201125386,0.154138483907155,-3.04288519603938
"1117","17274949","Twistnb","28071","twist basic helix-loop-helix transcription factor 1 neighbor",-0.402936733976729,6.40518800680253,-1.8392685657952,0.0923318332581727,0.405938132113314,-4.95529029486593
"1118","17274959","Twist1","22160","twist basic helix-loop-helix transcription factor 1",0.208783398354625,4.9413672874706,0.87661673109485,0.398983966016491,0.744215580668595,-6.13132728903301
"1119","17275029","Ankmy2","217473","ankyrin repeat and MYND domain containing 2",0.234565059426026,6.59734064937893,1.64494808404018,0.127541634703898,0.462560254113654,-5.2378585622023
"1120","17275069","Agmo","319660","alkylglycerol monooxygenase",-0.0360248418007725,8.56235363815712,-0.219119602341994,0.830472409229966,0.951338207532923,-6.50169007533038
"1121","17275090","Dgkb","217480","diacylglycerol kinase, beta",0.32801347019782,2.62885810052197,1.37771555747572,0.195016502922929,0.549400345405527,-5.59393377353552
"1122","17275155","Arl4aos","100043606","ADP-ribosylation factor-like 4A, opposite strand",0.183532323900875,3.74086031413551,0.844915598382332,0.415723977626853,0.755169768293949,-6.15857988858884
"1123","17275392","Ap4s1","11782","adaptor-related protein complex AP-4, sigma 1",0.140327974123219,5.75897485942175,0.617111653999867,0.54941807587789,0.837725846036255,-6.32769426856604
"1124","17275545","1110008L16Rik","66132","RIKEN cDNA 1110008L16 gene",0.0238812332988108,7.78625040495582,0.153784535668344,0.880497185592801,0.966513962604242,-6.51463195289646
"1125","17275555","Psma6","26443","proteasome (prosome, macropain) subunit, alpha type 6",-0.0443170422496255,9.25622706789265,-0.169644127464712,0.868295022956823,0.959174801577776,-6.51190485194384
"1126","17275689","Gemin2","66603","gem nuclear organelle associated protein 2",-0.0479597776005338,3.4608917534693,-0.136078246067571,0.894158271933102,0.968819598814196,-6.51736188630815
"1127","17275706","Pnn","18949","pinin",0.000609091568039233,7.59265850459344,0.00260958214384724,0.997963449613624,0.998789887223707,-6.52721818794637
"1128","17275811","Prpf39","328110","pre-mRNA processing factor 39",-0.0212575802393591,6.79564681763717,-0.153391454323415,0.880800041748977,0.966513962604242,-6.51469616300306
"1129","17275890","Klhdc1","271005","kelch domain containing 1",-0.0714332113399321,4.87099454568545,-0.306055789128743,0.765138402578865,0.932720698752985,-6.47751382753889
"1130","17275929","Atp5s","68055","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit S",0.339125099518942,7.01451282976488,1.90868091496115,0.0820707167870223,0.391941785082149,-4.85026366629562
"1131","17275976","Gm3086","100040999","RuvB-like protein 1 pseudogene",-0.249592806210666,3.49069072288434,-0.811118948645756,0.434083006697982,0.768738229523903,-6.18666056565207
"1132","17276182","Jkamp","104771","JNK1/MAPK8-associated membrane protein",-0.202671516880362,7.45693386919747,-1.05562110691784,0.313232235666422,0.669218550541767,-5.96148972886571
"1133","17276386","Rhoj","80837","ras homolog family member J",0.0427725356945601,9.59393801659673,0.206169297014214,0.840333692072257,0.955214350393094,-6.50461320603619
"1134","17276552","Akap5","238276","A kinase (PRKA) anchor protein 5",-0.267447196612295,3.50410122375165,-1.63898141504381,0.128790679845124,0.464983144169584,-5.24624380752103
"1135","17276558","Zbtb1","268564","zinc finger and BTB domain containing 1",0.225690155739199,4.95157442760033,1.39307319786779,0.190449360664439,0.545844274043651,-5.57462388756295
"1136","17276622","Fntb","110606","farnesyltransferase, CAAX box, beta",0.174336995244106,5.37911400709763,0.815348119537842,0.431756802358459,0.768293864689512,-6.18320215925834
"1137","17276642","Fut8","53618","fucosyltransferase 8",0.0591514185280051,8.33451064242146,0.459877066073761,0.654344113697409,0.884101207199148,-6.41558235176571
"1138","17276819","Exd2","97827","exonuclease 3'-5' domain containing 2",0.119382156147967,6.19215273218439,0.664888437048729,0.519487558058248,0.822692156895907,-6.29622616380039
"1139","17276854","Slc39a9","328133","solute carrier family 39 (zinc transporter), member 9",-0.118533130519552,8.49569664912068,-0.814475891274287,0.432235887461373,0.768690046078591,-6.18391672949616
"1140","17276893","Srsf5","20384","serine/arginine-rich splicing factor 5",0.0748722973182936,8.14661152078237,0.303201820166231,0.767256401403523,0.933270628655714,-6.47843274443265
"1141","17276906","Smoc1","64075","SPARC related modular calcium binding 1",0.0272304820012366,7.8895891053755,0.117604638428649,0.908449486680142,0.974440048003792,-6.51985572086857
"1142","17276934","Ttc9","69480","tetratricopeptide repeat domain 9",0.186199943048436,1.83267710139752,0.722580876639132,0.484653411096106,0.801130840538222,-6.2553533532186
"1143","17276985","Sipa1l1","217692","signal-induced proliferation-associated 1 like 1",-0.396179826459159,7.72785603297633,-2.70658342461809,0.020017016606827,0.200003357596546,-3.53777453346607
"1144","17277043","Dcaf4","73828","DDB1 and CUL4 associated factor 4",-0.210467325134085,6.3562111110878,-1.24722627924654,0.23759534792038,0.595727357081841,-5.75173481359645
"1145","17277063","Rbm25","67039","RNA binding motif protein 25",-0.0513555222126181,8.40079164455328,-0.310075456892785,0.762158700794698,0.931147628136175,-6.47620522662907
"1146","17277134","Acot2","171210","acyl-CoA thioesterase 2",-0.456971666279998,10.1449851357773,-0.892698475823413,0.390670509539702,0.73696340613295,-6.11716854560056
"1147","17277140","Acot1","26897","acyl-CoA thioesterase 1",-0.0430368471826652,4.16800523547576,-0.118196901911524,0.907990758355706,0.974440048003792,-6.51978138890322
"1148","17277146","Acot4","171282","acyl-CoA thioesterase 4",-0.804086797206248,5.49896211923226,-2.32253749670874,0.0398621165233637,0.284579020183448,-4.18887593455069
"1149","17277152","Acot3","171281","acyl-CoA thioesterase 3",-0.357990282853878,3.24021265097674,-1.10672725607961,0.291461301765437,0.652297163679834,-5.90824686511813
"1150","17277161","Acot5","217698","acyl-CoA thioesterase 5",-0.348078657360865,4.06611423533999,-0.820098187675122,0.429153900366307,0.766123590314596,-6.17929879207662
"1151","17277170","Acot6","217700","acyl-CoA thioesterase 6",-0.865338098730867,5.31152506308788,-3.8486676952193,0.00258716937396539,0.0700582875002664,-1.54536845533207
"1152","17277195","Ptgr2","77219","prostaglandin reductase 2",0.0461745393599138,9.76448135217584,0.2659296745945,0.795092589330347,0.941619571647421,-6.48965476348064
"1153","17277212","Zfp410","52708","zinc finger protein 410",0.0363449164314495,6.63184306667802,0.181281668602744,0.859363713811222,0.956944062140479,-6.50973451810966
"1154","17277251","Bbof1","72873","basal body orientation factor 1",0.126279281871768,5.37285635446316,0.463909932524731,0.651538848262463,0.882964667853805,-6.4136345983453
"1155","17277294","Isca2","74316","iron-sulfur cluster assembly 2",-0.069610915849859,10.1252864061187,-0.449059961978309,0.661895883789163,0.889552093551684,-6.42072580601501
"1156","17277370","Eif2b2","217715","eukaryotic translation initiation factor 2B, subunit 2 beta",0.0836066436659131,7.00337107822104,0.586776908250678,0.568914059195682,0.847574499224183,-6.34653732059761
"1157","17277387","Fos","14281","FBJ osteosarcoma oncogene",1.03766757479953,3.5580345404502,1.35444036135838,0.202111909282081,0.559374754848551,-5.62291014264299
"1158","17277396","Jdp2","81703","Jun dimerization protein 2",-0.0776794098878621,6.57135006519897,-0.256877759654318,0.801899634066383,0.942957968929456,-6.49216123551098
"1159","17277472","Ift43","76411","intraflagellar transport 43",0.379631867918328,5.15585241976557,1.6243697485374,0.131895131971926,0.467876518444791,-5.26670013843515
